"","P-value","NA"
"18944",NA,"OK"
"18945",NA,"OK"
"18946",NA,"TWIST1 ZSWIM2-skip from contingencyTCGA()."
"18947",NA,"TWIST2 ZSWIM2-skip from contingencyTCGA()."
"18948",NA,"TWISTNB ZSWIM2-skip from contingencyTCGA()."
"18949",NA,"OK"
"18950",NA,"TXK ZSWIM2-skip from contingencyTCGA()."
"18951",NA,"OK"
"18952",NA,"OK"
"18953",NA,"OK"
"18954",NA,"TXN2 ZSWIM2-skip from contingencyTCGA()."
"18955",NA,"OK"
"18956",NA,"TXNDC12 ZSWIM2-skip from contingencyTCGA()."
"18957",NA,"OK"
"18958",NA,"OK"
"18959",NA,"OK"
"18960",NA,"TXNDC2 ZSWIM2-skip from contingencyTCGA()."
"18961",NA,"OK"
"18962",NA,"TXNDC5 ZSWIM2-skip from contingencyTCGA()."
"18963",NA,"OK"
"18964",NA,"TXNDC8 with merge error."
"18965",NA,"OK"
"18966",NA,"TXNIP ZSWIM2-skip from contingencyTCGA()."
"18967",NA,"OK"
"18968",NA,"OK"
"18969",NA,"OK"
"18970",NA,"TXNRD1 ZSWIM2-skip from contingencyTCGA()."
"18971",NA,"TXNRD2 ZSWIM2-skip from contingencyTCGA()."
"18972",NA,"OK"
"18973",NA,"TXN ZSWIM2-skip from contingencyTCGA()."
"18974",NA,"TYK2 ZSWIM2-skip from contingencyTCGA()."
"18975",NA,"OK"
"18976",NA,"OK"
"18977",NA,"OK"
"18978",NA,"OK"
"18979",NA,"OK"
"18980",NA,"TYR has only one group in survdiff."
"18981",NA,"OK"
"18982",NA,"OK"
"18983",NA,"OK"
"18984",NA,"OK"
"18985",NA,"There is no T  RNAseq data."
"18986",NA,"U2AF1L4 ZSWIM2-skip from contingencyTCGA()."
"18987",NA,"U2AF1 ZSWIM2-skip from contingencyTCGA()."
"18988",NA,"OK"
"18989",NA,"OK"
"18990",NA,"OK"
"18991",NA,"UAP1 ZSWIM2-skip from contingencyTCGA()."
"18992",NA,"UBA1 ZSWIM2-skip from contingencyTCGA()."
"18993",NA,"UBA2 ZSWIM2-skip from contingencyTCGA()."
"18994",NA,"OK"
"18995",NA,"OK"
"18996",NA,"OK"
"18997",NA,"OK"
"18998",NA,"OK"
"18999",NA,"UBAC1 ZSWIM2-skip from contingencyTCGA()."
"19000",NA,"UBAC2 ZSWIM2-skip from contingencyTCGA()."
"19001",NA,"OK"
"19002",NA,"OK"
"19003",NA,"UBAP2 ZSWIM2-skip from contingencyTCGA()."
"19004",NA,"UBASH3A ZSWIM2-skip from contingencyTCGA()."
"19005",NA,"OK"
"19006",NA,"OK"
"19007",NA,"OK"
"19008",NA,"OK"
"19009",NA,"UBE2A ZSWIM2-skip from contingencyTCGA()."
"19010",NA,"OK"
"19011",NA,"OK"
"19012",NA,"OK"
"19013",NA,"OK"
"19014",NA,"UBE2D2 ZSWIM2-skip from contingencyTCGA()."
"19015",NA,"OK"
"19016",NA,"OK"
"19017",NA,"UBE2DNL has only one group in survdiff."
"19018",NA,"OK"
"19019",NA,"OK"
"19020",NA,"UBE2E3 ZSWIM2-skip from contingencyTCGA()."
"19021",NA,"OK"
"19022",NA,"OK"
"19023",NA,"OK"
"19024",NA,"OK"
"19025",NA,"OK"
"19026",NA,"UBE2J1 ZSWIM2-skip from contingencyTCGA()."
"19027",NA,"OK"
"19028",NA,"OK"
"19029",NA,"UBE2L3 ZSWIM2-skip from contingencyTCGA()."
"19030",NA,"OK"
"19031",NA,"UBE2MP1 ZSWIM2-skip from contingencyTCGA()."
"19032",NA,"UBE2M ZSWIM2-skip from contingencyTCGA()."
"19033",NA,"UBE2NL ZSWIM2-skip from contingencyTCGA()."
"19034",NA,"OK"
"19035",NA,"UBE2O ZSWIM2-skip from contingencyTCGA()."
"19036",NA,"OK"
"19037",NA,"UBE2Q2P1 ZSWIM2-skip from contingencyTCGA()."
"19038",NA,"OK"
"19039",NA,"OK"
"19040",NA,"OK"
"19041",NA,"OK"
"19042",NA,"UBE2T ZSWIM2-skip from contingencyTCGA()."
"19043",NA,"UBE2U has only one group in survdiff."
"19044",NA,"UBE2V1 ZSWIM2-skip from contingencyTCGA()."
"19045",NA,"OK"
"19046",NA,"UBE2W ZSWIM2-skip from contingencyTCGA()."
"19047",NA,"UBE2Z ZSWIM2-skip from contingencyTCGA()."
"19048",NA,"OK"
"19049",NA,"OK"
"19050",NA,"OK"
"19051",NA,"OK"
"19052",NA,"OK"
"19053",NA,"OK"
"19054",NA,"OK"
"19055",NA,"OK"
"19056",NA,"OK"
"19057",NA,"OK"
"19058",NA,"OK"
"19059",NA,"OK"
"19060",NA,"OK"
"19061",NA,"OK"
"19062",NA,"UBN2 ZSWIM2-skip from contingencyTCGA()."
"19063",NA,"UBOX5 ZSWIM2-skip from contingencyTCGA()."
"19064",NA,"UBP1 ZSWIM2-skip from contingencyTCGA()."
"19065",NA,"UBQLN1 ZSWIM2-skip from contingencyTCGA()."
"19066",NA,"OK"
"19067",NA,"UBQLN3 has only one group in survdiff."
"19068",NA,"UBQLN4 ZSWIM2-skip from contingencyTCGA()."
"19069",NA,"OK"
"19070",NA,"UBR1 ZSWIM2-skip from contingencyTCGA()."
"19071",NA,"OK"
"19072",NA,"OK"
"19073",NA,"OK"
"19074",NA,"OK"
"19075",NA,"OK"
"19076",NA,"OK"
"19077",NA,"OK"
"19078",NA,"UBTFL1 has only one group in survdiff."
"19079",NA,"OK"
"19080",NA,"OK"
"19081",NA,"UBXN11 ZSWIM2-skip from contingencyTCGA()."
"19082",NA,"UBXN1 ZSWIM2-skip from contingencyTCGA()."
"19083",NA,"UBXN2A ZSWIM2-skip from contingencyTCGA()."
"19084",NA,"OK"
"19085",NA,"OK"
"19086",NA,"OK"
"19087",NA,"OK"
"19088",NA,"UBXN8 ZSWIM2-skip from contingencyTCGA()."
"19089",NA,"OK"
"19090",NA,"OK"
"19091",NA,"OK"
"19092",NA,"UCHL5 ZSWIM2-skip from contingencyTCGA()."
"19093",NA,"OK"
"19094",NA,"UCK2 ZSWIM2-skip from contingencyTCGA()."
"19095",NA,"UCKL1AS ZSWIM2-skip from contingencyTCGA()."
"19096",NA,"OK"
"19097",NA,"UCMA has only one group in survdiff."
"19098",NA,"UCN2 ZSWIM2-skip from contingencyTCGA()."
"19099",NA,"UCN3 has only one group in survdiff."
"19100",NA,"UCN ZSWIM2-skip from contingencyTCGA()."
"19101",NA,"UCP1 has only one group in survdiff."
"19102",NA,"OK"
"19103",NA,"OK"
"19104",NA,"OK"
"19105",NA,"UFC1 ZSWIM2-skip from contingencyTCGA()."
"19106",NA,"OK"
"19107",NA,"UFM1 ZSWIM2-skip from contingencyTCGA()."
"19108",NA,"OK"
"19109",NA,"OK"
"19110",NA,"OK"
"19111",NA,"OK"
"19112",NA,"UGGT1 ZSWIM2-skip from contingencyTCGA()."
"19113",NA,"OK"
"19114",NA,"OK"
"19115",NA,"UGT1A10 has only one group in survdiff."
"19116",NA,"UGT1A1 has only one group in survdiff."
"19117",NA,"UGT1A3 has only one group in survdiff."
"19118",NA,"UGT1A4 has only one group in survdiff."
"19119",NA,"UGT1A5 has only one group in survdiff."
"19120",NA,"OK"
"19121",NA,"OK"
"19122",NA,"UGT1A8 has only one group in survdiff."
"19123",NA,"OK"
"19124",NA,"UGT2A1 has only one group in survdiff."
"19125",NA,"UGT2A3 has only one group in survdiff."
"19126",NA,"UGT2B10 has only one group in survdiff."
"19127",NA,"UGT2B11 has only one group in survdiff."
"19128",NA,"OK"
"19129",NA,"UGT2B28 has only one group in survdiff."
"19130",NA,"UGT2B4 has only one group in survdiff."
"19131",NA,"UGT2B7 has only one group in survdiff."
"19132",NA,"UGT3A1 has only one group in survdiff."
"19133",NA,"OK"
"19134",NA,"UGT8 ZSWIM2-skip from contingencyTCGA()."
"19135",NA,"OK"
"19136",NA,"OK"
"19137",NA,"OK"
"19138",NA,"OK"
"19139",NA,"UHRF2 ZSWIM2-skip from contingencyTCGA()."
"19140",NA,"UIMC1 ZSWIM2-skip from contingencyTCGA()."
"19141",NA,"ULBP1 ZSWIM2-skip from contingencyTCGA()."
"19142",NA,"ULBP2 ZSWIM2-skip from contingencyTCGA()."
"19143",NA,"ULBP3 ZSWIM2-skip from contingencyTCGA()."
"19144",NA,"ULK1 ZSWIM2-skip from contingencyTCGA()."
"19145",NA,"ULK2 ZSWIM2-skip from contingencyTCGA()."
"19146",NA,"ULK3 ZSWIM2-skip from contingencyTCGA()."
"19147",NA,"OK"
"19148",NA,"UMODL1 ZSWIM2-skip from contingencyTCGA()."
"19149",NA,"UMOD has only one group in survdiff."
"19150",NA,"OK"
"19151",NA,"OK"
"19152",NA,"OK"
"19153",NA,"OK"
"19154",NA,"UNC13B ZSWIM2-skip from contingencyTCGA()."
"19155",NA,"UNC13C has only one group in survdiff."
"19156",NA,"UNC13D ZSWIM2-skip from contingencyTCGA()."
"19157",NA,"UNC45A ZSWIM2-skip from contingencyTCGA()."
"19158",NA,"UNC45B ZSWIM2-skip from contingencyTCGA()."
"19159",NA,"UNC50 ZSWIM2-skip from contingencyTCGA()."
"19160",NA,"OK"
"19161",NA,"OK"
"19162",NA,"OK"
"19163",NA,"OK"
"19164",NA,"UNC5D has only one group in survdiff."
"19165",NA,"OK"
"19166",NA,"OK"
"19167",NA,"OK"
"19168",NA,"UNCX has only one group in survdiff."
"19169",NA,"OK"
"19170",NA,"UNKL ZSWIM2-skip from contingencyTCGA()."
"19171",NA,"UNK ZSWIM2-skip from contingencyTCGA()."
"19172",NA,"UOX has only one group in survdiff."
"19173",NA,"UPB1 ZSWIM2-skip from contingencyTCGA()."
"19174",NA,"OK"
"19175",NA,"OK"
"19176",NA,"OK"
"19177",NA,"OK"
"19178",NA,"OK"
"19179",NA,"OK"
"19180",NA,"OK"
"19181",NA,"UPK2 ZSWIM2-skip from contingencyTCGA()."
"19182",NA,"UPK3A ZSWIM2-skip from contingencyTCGA()."
"19183",NA,"OK"
"19184",NA,"OK"
"19185",NA,"OK"
"19186",NA,"UPP2 has only one group in survdiff."
"19187",NA,"UPRT ZSWIM2-skip from contingencyTCGA()."
"19188",NA,"OK"
"19189",NA,"UQCR10 ZSWIM2-skip from contingencyTCGA()."
"19190",NA,"OK"
"19191",NA,"OK"
"19192",NA,"UQCRC1 ZSWIM2-skip from contingencyTCGA()."
"19193",NA,"OK"
"19194",NA,"UQCRFS1 ZSWIM2-skip from contingencyTCGA()."
"19195",NA,"UQCRHL ZSWIM2-skip from contingencyTCGA()."
"19196",NA,"OK"
"19197",NA,"OK"
"19198",NA,"URB1 ZSWIM2-skip from contingencyTCGA()."
"19199",NA,"OK"
"19200",NA,"URGCP ZSWIM2-skip from contingencyTCGA()."
"19201",NA,"URM1 ZSWIM2-skip from contingencyTCGA()."
"19202",NA,"UROC1 has only one group in survdiff."
"19203",NA,"OK"
"19204",NA,"OK"
"19205",NA,"OK"
"19206",NA,"USF1 ZSWIM2-skip from contingencyTCGA()."
"19207",NA,"OK"
"19208",NA,"USH1C has only one group in survdiff."
"19209",NA,"OK"
"19210",NA,"OK"
"19211",NA,"USHBP1 ZSWIM2-skip from contingencyTCGA()."
"19212",NA,"OK"
"19213",NA,"OK"
"19214",NA,"USP10 ZSWIM2-skip from contingencyTCGA()."
"19215",NA,"OK"
"19216",NA,"USP12 ZSWIM2-skip from contingencyTCGA()."
"19217",NA,"OK"
"19218",NA,"USP14 ZSWIM2-skip from contingencyTCGA()."
"19219",NA,"OK"
"19220",NA,"USP16 ZSWIM2-skip from contingencyTCGA()."
"19221",NA,"USP17L2 has only one group in survdiff."
"19222",NA,"USP17L6P has only one group in survdiff."
"19223",NA,"USP17 has only one group in survdiff."
"19224",NA,"OK"
"19225",NA,"OK"
"19226",NA,"OK"
"19227",NA,"OK"
"19228",NA,"OK"
"19229",NA,"USP22 ZSWIM2-skip from contingencyTCGA()."
"19230",NA,"USP24 ZSWIM2-skip from contingencyTCGA()."
"19231",NA,"OK"
"19232",NA,"USP26 has only one group in survdiff."
"19233",NA,"USP27X ZSWIM2-skip from contingencyTCGA()."
"19234",NA,"OK"
"19235",NA,"USP29 has only one group in survdiff."
"19236",NA,"OK"
"19237",NA,"OK"
"19238",NA,"OK"
"19239",NA,"OK"
"19240",NA,"OK"
"19241",NA,"OK"
"19242",NA,"OK"
"19243",NA,"OK"
"19244",NA,"USP37 ZSWIM2-skip from contingencyTCGA()."
"19245",NA,"OK"
"19246",NA,"OK"
"19247",NA,"OK"
"19248",NA,"OK"
"19249",NA,"USP42 ZSWIM2-skip from contingencyTCGA()."
"19250",NA,"OK"
"19251",NA,"USP44 ZSWIM2-skip from contingencyTCGA()."
"19252",NA,"OK"
"19253",NA,"OK"
"19254",NA,"USP47 ZSWIM2-skip from contingencyTCGA()."
"19255",NA,"OK"
"19256",NA,"USP49 ZSWIM2-skip from contingencyTCGA()."
"19257",NA,"OK"
"19258",NA,"USP50 has only one group in survdiff."
"19259",NA,"OK"
"19260",NA,"OK"
"19261",NA,"USP54 ZSWIM2-skip from contingencyTCGA()."
"19262",NA,"OK"
"19263",NA,"USP6NL ZSWIM2-skip from contingencyTCGA()."
"19264",NA,"OK"
"19265",NA,"OK"
"19266",NA,"OK"
"19267",NA,"OK"
"19268",NA,"USP9Y ZSWIM2-skip from contingencyTCGA()."
"19269",NA,"OK"
"19270",NA,"OK"
"19271",NA,"UTF1 has only one group in survdiff."
"19272",NA,"OK"
"19273",NA,"UTP14A ZSWIM2-skip from contingencyTCGA()."
"19274",NA,"OK"
"19275",NA,"OK"
"19276",NA,"OK"
"19277",NA,"UTP20 ZSWIM2-skip from contingencyTCGA()."
"19278",NA,"OK"
"19279",NA,"OK"
"19280",NA,"UTP6 ZSWIM2-skip from contingencyTCGA()."
"19281",NA,"OK"
"19282",NA,"OK"
"19283",NA,"UTS2R has only one group in survdiff."
"19284",NA,"UTS2 ZSWIM2-skip from contingencyTCGA()."
"19285",NA,"UTY ZSWIM2-skip from contingencyTCGA()."
"19286",NA,"OK"
"19287",NA,"UXS1 ZSWIM2-skip from contingencyTCGA()."
"19288",NA,"OK"
"19289",NA,"OK"
"19290",NA,"VAMP1 ZSWIM2-skip from contingencyTCGA()."
"19291",NA,"OK"
"19292",NA,"VAMP3 ZSWIM2-skip from contingencyTCGA()."
"19293",NA,"VAMP4 ZSWIM2-skip from contingencyTCGA()."
"19294",NA,"OK"
"19295",NA,"OK"
"19296",NA,"VAMP8 ZSWIM2-skip from contingencyTCGA()."
"19297",NA,"OK"
"19298",NA,"OK"
"19299",NA,"VAPA ZSWIM2-skip from contingencyTCGA()."
"19300",NA,"VAPB ZSWIM2-skip from contingencyTCGA()."
"19301",NA,"VARS2 ZSWIM2-skip from contingencyTCGA()."
"19302",NA,"VARS ZSWIM2-skip from contingencyTCGA()."
"19303",NA,"VASH1 ZSWIM2-skip from contingencyTCGA()."
"19304",NA,"OK"
"19305",NA,"VASN ZSWIM2-skip from contingencyTCGA()."
"19306",NA,"VASP ZSWIM2-skip from contingencyTCGA()."
"19307",NA,"OK"
"19308",NA,"OK"
"19309",NA,"OK"
"19310",NA,"OK"
"19311",NA,"OK"
"19312",NA,"VAX1 ZSWIM2-skip from contingencyTCGA()."
"19313",NA,"OK"
"19314",NA,"VBP1 ZSWIM2-skip from contingencyTCGA()."
"19315",NA,"VCAM1 ZSWIM2-skip from contingencyTCGA()."
"19316",NA,"OK"
"19317",NA,"VCL ZSWIM2-skip from contingencyTCGA()."
"19318",NA,"OK"
"19319",NA,"OK"
"19320",NA,"VCX2 has only one group in survdiff."
"19321",NA,"VCX3A has only one group in survdiff."
"19322",NA,"VCX3B has only one group in survdiff."
"19323",NA,"VCX has only one group in survdiff."
"19324",NA,"VCY has only one group in survdiff."
"19325",NA,"VDAC1 ZSWIM2-skip from contingencyTCGA()."
"19326",NA,"VDAC2 ZSWIM2-skip from contingencyTCGA()."
"19327",NA,"OK"
"19328",NA,"OK"
"19329",NA,"OK"
"19330",NA,"OK"
"19331",NA,"VEGFC ZSWIM2-skip from contingencyTCGA()."
"19332",NA,"VENTXP1 has only one group in survdiff."
"19333",NA,"VENTXP7 has only one group in survdiff."
"19334",NA,"OK"
"19335",NA,"OK"
"19336",NA,"OK"
"19337",NA,"OK"
"19338",NA,"OK"
"19339",NA,"OK"
"19340",NA,"VGLL2 has only one group in survdiff."
"19341",NA,"OK"
"19342",NA,"OK"
"19343",NA,"VHLL has only one group in survdiff."
"19344",NA,"OK"
"19345",NA,"VIL1 has only one group in survdiff."
"19346",NA,"VILL ZSWIM2-skip from contingencyTCGA()."
"19347",NA,"OK"
"19348",NA,"OK"
"19349",NA,"VIPR1 ZSWIM2-skip from contingencyTCGA()."
"19350",NA,"VIPR2 ZSWIM2-skip from contingencyTCGA()."
"19351",NA,"OK"
"19352",NA,"OK"
"19353",NA,"VKORC1L1 ZSWIM2-skip from contingencyTCGA()."
"19354",NA,"VKORC1 ZSWIM2-skip from contingencyTCGA()."
"19355",NA,"VLDLR ZSWIM2-skip from contingencyTCGA()."
"19356",NA,"VMA21 ZSWIM2-skip from contingencyTCGA()."
"19357",NA,"VMAC ZSWIM2-skip from contingencyTCGA()."
"19358",NA,"OK"
"19359",NA,"OK"
"19360",NA,"VN1R2 has only one group in survdiff."
"19361",NA,"VN1R4 has only one group in survdiff."
"19362",NA,"VN1R5 has only one group in survdiff."
"19363",NA,"VNN1 ZSWIM2-skip from contingencyTCGA()."
"19364",NA,"VNN2 ZSWIM2-skip from contingencyTCGA()."
"19365",NA,"VNN3 ZSWIM2-skip from contingencyTCGA()."
"19366",NA,"OK"
"19367",NA,"OK"
"19368",NA,"VPREB1 has only one group in survdiff."
"19369",NA,"VPREB3 ZSWIM2-skip from contingencyTCGA()."
"19370",NA,"OK"
"19371",NA,"OK"
"19372",NA,"OK"
"19373",NA,"OK"
"19374",NA,"VPS13D ZSWIM2-skip from contingencyTCGA()."
"19375",NA,"VPS16 ZSWIM2-skip from contingencyTCGA()."
"19376",NA,"OK"
"19377",NA,"VPS24 ZSWIM2-skip from contingencyTCGA()."
"19378",NA,"OK"
"19379",NA,"VPS26A ZSWIM2-skip from contingencyTCGA()."
"19380",NA,"OK"
"19381",NA,"OK"
"19382",NA,"OK"
"19383",NA,"VPS33A ZSWIM2-skip from contingencyTCGA()."
"19384",NA,"VPS33B ZSWIM2-skip from contingencyTCGA()."
"19385",NA,"VPS35 ZSWIM2-skip from contingencyTCGA()."
"19386",NA,"OK"
"19387",NA,"OK"
"19388",NA,"OK"
"19389",NA,"OK"
"19390",NA,"OK"
"19391",NA,"OK"
"19392",NA,"OK"
"19393",NA,"VPS45 ZSWIM2-skip from contingencyTCGA()."
"19394",NA,"VPS4A ZSWIM2-skip from contingencyTCGA()."
"19395",NA,"OK"
"19396",NA,"OK"
"19397",NA,"VPS53 ZSWIM2-skip from contingencyTCGA()."
"19398",NA,"VPS54 ZSWIM2-skip from contingencyTCGA()."
"19399",NA,"OK"
"19400",NA,"OK"
"19401",NA,"VRK1 ZSWIM2-skip from contingencyTCGA()."
"19402",NA,"OK"
"19403",NA,"OK"
"19404",NA,"OK"
"19405",NA,"OK"
"19406",NA,"VSIG1 ZSWIM2-skip from contingencyTCGA()."
"19407",NA,"VSIG2 ZSWIM2-skip from contingencyTCGA()."
"19408",NA,"VSIG4 ZSWIM2-skip from contingencyTCGA()."
"19409",NA,"VSIG8 ZSWIM2-skip from contingencyTCGA()."
"19410",NA,"OK"
"19411",NA,"VSTM1 has only one group in survdiff."
"19412",NA,"VSTM2A has only one group in survdiff."
"19413",NA,"VSTM2B has only one group in survdiff."
"19414",NA,"VSTM2L ZSWIM2-skip from contingencyTCGA()."
"19415",NA,"VSX1 has only one group in survdiff."
"19416",NA,"VSX2 has only one group in survdiff."
"19417",NA,"OK"
"19418",NA,"OK"
"19419",NA,"OK"
"19420",NA,"VTI1B ZSWIM2-skip from contingencyTCGA()."
"19421",NA,"OK"
"19422",NA,"There is no VTRNA1.1  RNAseq data."
"19423",NA,"There is no VTRNA1.2  RNAseq data."
"19424",NA,"There is no VTRNA1.3  RNAseq data."
"19425",NA,"OK"
"19426",NA,"VWA2 ZSWIM2-skip from contingencyTCGA()."
"19427",NA,"VWA3A has only one group in survdiff."
"19428",NA,"OK"
"19429",NA,"OK"
"19430",NA,"VWA5B1 has only one group in survdiff."
"19431",NA,"OK"
"19432",NA,"VWC2L has only one group in survdiff."
"19433",NA,"VWC2 has only one group in survdiff."
"19434",NA,"VWCE ZSWIM2-skip from contingencyTCGA()."
"19435",NA,"OK"
"19436",NA,"VWF ZSWIM2-skip from contingencyTCGA()."
"19437",NA,"OK"
"19438",NA,"WAPAL ZSWIM2-skip from contingencyTCGA()."
"19439",NA,"OK"
"19440",NA,"OK"
"19441",NA,"OK"
"19442",NA,"OK"
"19443",NA,"OK"
"19444",NA,"OK"
"19445",NA,"OK"
"19446",NA,"WASH5P ZSWIM2-skip from contingencyTCGA()."
"19447",NA,"WASH7P ZSWIM2-skip from contingencyTCGA()."
"19448",NA,"OK"
"19449",NA,"WAS ZSWIM2-skip from contingencyTCGA()."
"19450",NA,"WBP11P1 ZSWIM2-skip from contingencyTCGA()."
"19451",NA,"WBP11 ZSWIM2-skip from contingencyTCGA()."
"19452",NA,"OK"
"19453",NA,"OK"
"19454",NA,"OK"
"19455",NA,"WBP4 ZSWIM2-skip from contingencyTCGA()."
"19456",NA,"WBP5 ZSWIM2-skip from contingencyTCGA()."
"19457",NA,"WBSCR16 ZSWIM2-skip from contingencyTCGA()."
"19458",NA,"OK"
"19459",NA,"WBSCR22 ZSWIM2-skip from contingencyTCGA()."
"19460",NA,"OK"
"19461",NA,"WBSCR27 ZSWIM2-skip from contingencyTCGA()."
"19462",NA,"WBSCR28 has only one group in survdiff."
"19463",NA,"OK"
"19464",NA,"OK"
"19465",NA,"OK"
"19466",NA,"WDFY4 ZSWIM2-skip from contingencyTCGA()."
"19467",NA,"WDHD1 ZSWIM2-skip from contingencyTCGA()."
"19468",NA,"OK"
"19469",NA,"WDR12 ZSWIM2-skip from contingencyTCGA()."
"19470",NA,"WDR13 ZSWIM2-skip from contingencyTCGA()."
"19471",NA,"OK"
"19472",NA,"OK"
"19473",NA,"OK"
"19474",NA,"OK"
"19475",NA,"OK"
"19476",NA,"OK"
"19477",NA,"OK"
"19478",NA,"WDR25 ZSWIM2-skip from contingencyTCGA()."
"19479",NA,"OK"
"19480",NA,"WDR27 ZSWIM2-skip from contingencyTCGA()."
"19481",NA,"OK"
"19482",NA,"OK"
"19483",NA,"OK"
"19484",NA,"OK"
"19485",NA,"OK"
"19486",NA,"WDR37 ZSWIM2-skip from contingencyTCGA()."
"19487",NA,"OK"
"19488",NA,"WDR3 ZSWIM2-skip from contingencyTCGA()."
"19489",NA,"WDR41 ZSWIM2-skip from contingencyTCGA()."
"19490",NA,"WDR43 ZSWIM2-skip from contingencyTCGA()."
"19491",NA,"OK"
"19492",NA,"OK"
"19493",NA,"WDR45 ZSWIM2-skip from contingencyTCGA()."
"19494",NA,"OK"
"19495",NA,"WDR47 ZSWIM2-skip from contingencyTCGA()."
"19496",NA,"WDR48 ZSWIM2-skip from contingencyTCGA()."
"19497",NA,"WDR49 has only one group in survdiff."
"19498",NA,"OK"
"19499",NA,"WDR52 ZSWIM2-skip from contingencyTCGA()."
"19500",NA,"OK"
"19501",NA,"WDR54 ZSWIM2-skip from contingencyTCGA()."
"19502",NA,"OK"
"19503",NA,"OK"
"19504",NA,"OK"
"19505",NA,"WDR5 ZSWIM2-skip from contingencyTCGA()."
"19506",NA,"OK"
"19507",NA,"OK"
"19508",NA,"WDR62 ZSWIM2-skip from contingencyTCGA()."
"19509",NA,"WDR63 ZSWIM2-skip from contingencyTCGA()."
"19510",NA,"WDR64 has only one group in survdiff."
"19511",NA,"OK"
"19512",NA,"OK"
"19513",NA,"OK"
"19514",NA,"WDR69 has only one group in survdiff."
"19515",NA,"OK"
"19516",NA,"OK"
"19517",NA,"OK"
"19518",NA,"WDR73 ZSWIM2-skip from contingencyTCGA()."
"19519",NA,"WDR74 ZSWIM2-skip from contingencyTCGA()."
"19520",NA,"WDR75 ZSWIM2-skip from contingencyTCGA()."
"19521",NA,"WDR76 ZSWIM2-skip from contingencyTCGA()."
"19522",NA,"WDR77 ZSWIM2-skip from contingencyTCGA()."
"19523",NA,"WDR78 ZSWIM2-skip from contingencyTCGA()."
"19524",NA,"OK"
"19525",NA,"WDR81 ZSWIM2-skip from contingencyTCGA()."
"19526",NA,"OK"
"19527",NA,"OK"
"19528",NA,"OK"
"19529",NA,"OK"
"19530",NA,"WDR87 has only one group in survdiff."
"19531",NA,"OK"
"19532",NA,"OK"
"19533",NA,"WDR8 ZSWIM2-skip from contingencyTCGA()."
"19534",NA,"WDR90 ZSWIM2-skip from contingencyTCGA()."
"19535",NA,"OK"
"19536",NA,"OK"
"19537",NA,"OK"
"19538",NA,"OK"
"19539",NA,"OK"
"19540",NA,"OK"
"19541",NA,"WEE1 ZSWIM2-skip from contingencyTCGA()."
"19542",NA,"WEE2 has only one group in survdiff."
"19543",NA,"WFDC10A has only one group in survdiff."
"19544",NA,"WFDC10B has only one group in survdiff."
"19545",NA,"WFDC11 has only one group in survdiff."
"19546",NA,"OK"
"19547",NA,"WFDC13 has only one group in survdiff."
"19548",NA,"WFDC1 ZSWIM2-skip from contingencyTCGA()."
"19549",NA,"OK"
"19550",NA,"OK"
"19551",NA,"WFDC5 ZSWIM2-skip from contingencyTCGA()."
"19552",NA,"WFDC6 has only one group in survdiff."
"19553",NA,"WFDC8 has only one group in survdiff."
"19554",NA,"WFDC9 has only one group in survdiff."
"19555",NA,"WFIKKN1 ZSWIM2-skip from contingencyTCGA()."
"19556",NA,"OK"
"19557",NA,"WFS1 ZSWIM2-skip from contingencyTCGA()."
"19558",NA,"OK"
"19559",NA,"OK"
"19560",NA,"OK"
"19561",NA,"WHSC1L1 ZSWIM2-skip from contingencyTCGA()."
"19562",NA,"OK"
"19563",NA,"WHSC2 ZSWIM2-skip from contingencyTCGA()."
"19564",NA,"OK"
"19565",NA,"WIF1 has only one group in survdiff."
"19566",NA,"WIPF1 ZSWIM2-skip from contingencyTCGA()."
"19567",NA,"OK"
"19568",NA,"OK"
"19569",NA,"OK"
"19570",NA,"WIPI2 ZSWIM2-skip from contingencyTCGA()."
"19571",NA,"WISP1 ZSWIM2-skip from contingencyTCGA()."
"19572",NA,"OK"
"19573",NA,"OK"
"19574",NA,"WIT1 has only one group in survdiff."
"19575",NA,"WIZ ZSWIM2-skip from contingencyTCGA()."
"19576",NA,"WLS ZSWIM2-skip from contingencyTCGA()."
"19577",NA,"OK"
"19578",NA,"OK"
"19579",NA,"WNK3 ZSWIM2-skip from contingencyTCGA()."
"19580",NA,"OK"
"19581",NA,"OK"
"19582",NA,"OK"
"19583",NA,"OK"
"19584",NA,"WNT16 ZSWIM2-skip from contingencyTCGA()."
"19585",NA,"WNT1 ZSWIM2-skip from contingencyTCGA()."
"19586",NA,"OK"
"19587",NA,"OK"
"19588",NA,"OK"
"19589",NA,"OK"
"19590",NA,"WNT4 ZSWIM2-skip from contingencyTCGA()."
"19591",NA,"WNT5A ZSWIM2-skip from contingencyTCGA()."
"19592",NA,"OK"
"19593",NA,"WNT6 ZSWIM2-skip from contingencyTCGA()."
"19594",NA,"WNT7A ZSWIM2-skip from contingencyTCGA()."
"19595",NA,"OK"
"19596",NA,"WNT8A has only one group in survdiff."
"19597",NA,"WNT8B has only one group in survdiff."
"19598",NA,"WNT9A ZSWIM2-skip from contingencyTCGA()."
"19599",NA,"WNT9B ZSWIM2-skip from contingencyTCGA()."
"19600",NA,"OK"
"19601",NA,"OK"
"19602",NA,"OK"
"19603",NA,"WRN ZSWIM2-skip from contingencyTCGA()."
